PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Klemas, VV		Finkl, CW; Makowski, C		Klemas, Victor V.			Remote Sensing of Submerged Aquatic Vegetation	SEAFLOOR MAPPING ALONG CONTINENTAL SHELVES: RESEARCH AND TECHNIQUES FOR VISUALIZING BENTHIC ENVIRONMENTS	Coastal Research Library																												2211-0577		978-3-319-25121-9; 978-3-319-25119-6				2016	13						125	140		10.1007/978-3-319-25121-9_5	10.1007/978-3-319-25121-9							WOS:000376129800006						
J	Lynch, P; Reid, JS; Westphal, DL; Zhang, JL; Hogan, TF; Hyer, EJ; Curtis, CA; Hegg, DA; Shi, YX; Campbell, JR; Rubin, JI; Sessions, WR; Turk, FJ; Walker, AL				Lynch, Peng; Reid, Jeffrey S.; Westphal, Douglas L.; Zhang, Jianglong; Hogan, Timothy F.; Hyer, Edward J.; Curtis, Cynthia A.; Hegg, Dean A.; Shi, Yingxi; Campbell, James R.; Rubin, Juli I.; Sessions, Walter R.; Turk, F. Joseph; Walker, Annette L.			An 11-year global gridded aerosol optical thickness reanalysis (v1.0) for atmospheric and climate sciences	GEOSCIENTIFIC MODEL DEVELOPMENT																Hyer, Edward/E-7734-2011; Campbell, James/C-4884-2012; Reid, Jeffrey/B-7633-2014	Hyer, Edward/0000-0001-8636-2026; Campbell, James/0000-0003-0251-4550; Reid, Jeffrey/0000-0002-5147-7955												1991-959X	1991-9603					2016	9	4					1489	1522		10.5194/gmd-9-1489-2016								WOS:000376936200011						
J	Jensen, TS; Box, JE; Hvidberg, CS				Jensen, Trine S.; Box, Jason E.; Hvidberg, Christine S.			A sensitivity study of annual area change for Greenland ice sheet marine terminating outlet glaciers: 1999-2013	JOURNAL OF GLACIOLOGY																Hvidberg, Christine/E-8934-2015; Box, Jason/H-5770-2013	Hvidberg, Christine/0000-0002-9665-1339; Box, Jason/0000-0003-0052-8705												0022-1430	1727-5652					2016	62	231					72	81		10.1017/jog.2016.12								WOS:000376838400008						
J	Chazette, P; Totems, J; Ancellet, G; Pelon, J; Sicard, M				Chazette, Patrick; Totems, Julien; Ancellet, Gerard; Pelon, Jacques; Sicard, Michael			Temporal consistency of lidar observations during aerosol transport events in the framework of the ChArMEx/ADRIMED campaign at Minorca in June 2013	ATMOSPHERIC CHEMISTRY AND PHYSICS																Sicard, Michael/K-9064-2013	Sicard, Michael/0000-0001-8287-9693												1680-7316	1680-7324					2016	16	5					2863	2875		10.5194/acp-16-2863-2016								WOS:000374702000009						
S	Ma, Y; Zhang, J; Zhang, JY		Lv, Y; Bao, W		Ma Yi; Zhang Jie; Zhang Jingyu			Analysis of Unmanned Aerial Vehicle (UAV) Hyperspectral Remote Sensing Monitoring Key Technology in Coastal Wetland	SELECTED PAPERS OF THE PHOTOELECTRONIC TECHNOLOGY COMMITTEE CONFERENCES HELD NOVEMBER 2015	Proceedings of SPIE				Photoelectronic-Technology-Committee Conference	NOV 15-28, 2015	PEOPLES R CHINA	Photoelectron Technol Comm																					0277-786X		978-1-62841-881-1				2016	9796								UNSP 97962S	10.1117/12.2229746								WOS:000374450700100						
J	Ignatiades, L				Ignatiades, L.			Redeinition of cell size classiication of phytoplankton - a potential tool for improving the quality and assurance of data interpretation	MEDITERRANEAN MARINE SCIENCE																													1108-393X						2016	17	1					56	64										WOS:000374469200006						
J	Dafforn, KA; Johnston, EL; Ferguson, A; Humphrey, CL; Monk, W; Nichols, SJ; Simpson, SL; Tulbure, MG; Baird, DJ				Dafforn, K. A.; Johnston, E. L.; Ferguson, A.; Humphrey, C. L.; Monk, W.; Nichols, S. J.; Simpson, S. L.; Tulbure, M. G.; Baird, D. J.			Big data opportunities and challenges for assessing multiple stressors across scales in aquatic ecosystems	MARINE AND FRESHWATER RESEARCH																Simpson, Stuart/A-6044-2011	Simpson, Stuart/0000-0003-1759-0564; Monk, Wendy/0000-0001-9031-5433; Nichols, Susan J./0000-0002-3553-8009												1323-1650	1448-6059					2016	67	4					393	413		10.1071/MF15108								WOS:000373293200002						
J	Mallet, M; Dulac, F; Formenti, P; Nabat, P; Sciare, J; Roberts, G; Pelon, J; Ancellet, G; Tanre, D; Parol, F; Denjean, C; Brogniez, G; di Sarra, A; Alados-Arboledas, L; Arndt, J; Auriol, F; Blarel, L; Bourrianne, T; Chazette, P; Chevaillier, S; Claeys, M; D'Anna, B; Derimian, Y; Desboeufs, K; Di Iorio, T; Doussin, JF; Durand, P; Feron, A; Freney, E; Gaimoz, C; Goloub, P; Gomez-Amo, JL; Granados-Munoz, MJ; Grand, N; Hamonou, E; Jankowiak, I; Jeannot, M; Leon, JF; Maille, M; Mailler, S; Meloni, D; Menut, L; Momboisse, G; Nicolas, J; Podvin, T; Pont, V; Rea, G; Renard, JB; Roblou, L; Schepanski, K; Schwarzenboeck, A; Sellegri, K; Sicard, M; Solmon, F; Somot, S; Torres, B; Totems, J; Triquet, S; Verdier, N; Verwaerde, C; Waquet, F; Wenger, J; Zapf, P				Mallet, M.; Dulac, F.; Formenti, P.; Nabat, P.; Sciare, J.; Roberts, G.; Pelon, J.; Ancellet, G.; Tanre, D.; Parol, F.; Denjean, C.; Brogniez, G.; di Sarra, A.; Alados-Arboledas, L.; Arndt, J.; Auriol, F.; Blarel, L.; Bourrianne, T.; Chazette, P.; Chevaillier, S.; Claeys, M.; D'Anna, B.; Derimian, Y.; Desboeufs, K.; Di Iorio, T.; Doussin, J. -F.; Durand, P.; Feron, A.; Freney, E.; Gaimoz, C.; Goloub, P.; Gomez-Amo, J. L.; Granados-Munoz, M. J.; Grand, N.; Hamonou, E.; Jankowiak, I.; Jeannot, M.; Leon, J. -F.; Maille, M.; Mailler, S.; Meloni, D.; Menut, L.; Momboisse, G.; Nicolas, J.; Podvin, T.; Pont, V.; Rea, G.; Renard, J. -B.; Roblou, L.; Schepanski, K.; Schwarzenboeck, A.; Sellegri, K.; Sicard, M.; Solmon, F.; Somot, S.; Torres, B.; Totems, J.; Triquet, S.; Verdier, N.; Verwaerde, C.; Waquet, F.; Wenger, J.; Zapf, P.			Overview of the Chemistry-Aerosol Mediterranean Experiment/Aerosol Direct Radiative Forcing on the Mediterranean Climate (ChArMEx/ADRIMED) summer 2013 campaign	ATMOSPHERIC CHEMISTRY AND PHYSICS																Schepanski, Kerstin/I-7967-2015; Doussin, Jean-Francois/C-5246-2012; DURAND, Pierre/O-3032-2017; Sicard, Michael/K-9064-2013; Menut, Laurent/O-2296-2016; Di Iorio, Tatiana/O-8700-2015; Wenger, John/F-6662-2010; Alados-Arboledas, Lucas/P-5630-2014; Mailler, Sylvain/R-7778-2017; di Sarra, Alcide/J-1491-2016	Schepanski, Kerstin/0000-0002-1027-6786; Doussin, Jean-Francois/0000-0002-8042-7228; Sicard, Michael/0000-0001-8287-9693; Menut, Laurent/0000-0001-9776-0812; Di Iorio, Tatiana/0000-0001-8872-8917; Wenger, John/0000-0002-4109-976X; Alados-Arboledas, Lucas/0000-0003-3576-7167; Mailler, Sylvain/0000-0002-4287-713X; di Sarra, Alcide/0000-0002-2405-2898; Somot, Samuel/0000-0002-5066-2921; PAROL, Frederic/0000-0001-6470-4558; Granados Munoz, Maria Jose/0000-0001-8718-5914												1680-7316	1680-7324					2016	16	2					455	504		10.5194/acp-16-455-2016								WOS:000371284000003						
J	Jin, MB; Popova, EE; Zhang, JL; Ji, RB; Pendleton, D; Varpe, O; Yool, A; Lee, YJ				Jin, Meibing; Popova, Ekaterina E.; Zhang, Jinlun; Ji, Rubao; Pendleton, Daniel; Varpe, Oystein; Yool, Andrew; Lee, Younjoo J.			Ecosystem model intercomparison of under-ice and total primary production in the Arctic Ocean	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																Varpe, Oystein/B-9693-2008; Yool, Andrew/B-4799-2012; Jin, Meibing/F-7666-2010; Popova, Ekaterina/B-4520-2012	Varpe, Oystein/0000-0002-5895-6983; Yool, Andrew/0000-0002-9879-2776; Lee, Younjoo/0000-0002-2869-9680												2169-9275	2169-9291				JAN	2016	121	1					934	948		10.1002/2015JC011183								WOS:000371432200052						
J	Gonzalez-Rivero, M; Beijbom, O; Rodriguez-Ramirez, A; Holtrop, T; Gonzalez-Marrero, Y; Ganase, A; Roelfsema, C; Phinn, S; Hoegh-Guldberg, O				Gonzalez-Rivero, Manuel; Beijbom, Oscar; Rodriguez-Ramirez, Alberto; Holtrop, Tadzio; Gonzalez-Marrero, Yeray; Ganase, Anjani; Roelfsema, Chris; Phinn, Stuart; Hoegh-Guldberg, Ove			Scaling up Ecological Measurements of Coral Reefs Using Semi-Automated Field Image Collection and Analysis	REMOTE SENSING																	Gonzalez-Rivero, Manuel/0000-0003-0252-584X												2072-4292					JAN	2016	8	1							30	10.3390/rs8010030								WOS:000369494500016						
J	Fujiwara, A; Hirawake, T; Suzuki, K; Eisner, L; Imai, I; Nishino, S; Kikuchi, T; Saitoh, SI				Fujiwara, A.; Hirawake, T.; Suzuki, K.; Eisner, L.; Imai, I.; Nishino, S.; Kikuchi, T.; Saitoh, S. -I.			Influence of timing of sea ice retreat on phytoplankton size during marginal ice zone bloom period on the Chukchi and Bering shelves	BIOGEOSCIENCES																	Suzuki, Koji/0000-0001-5354-1044												1726-4170	1726-4189					2016	13	1					115	131		10.5194/bg-13-115-2016								WOS:000369524000008						
J	Millan, L; Lebsock, M; Fishbein, E; Kalmus, P; Teixeira, J				Millan, Luis; Lebsock, M.; Fishbein, E.; Kalmus, P.; Teixeira, J.			Quantifying Marine Boundary Layer Water Vapor beneath Low Clouds with Near-Infrared and Microwave Imagery	JOURNAL OF APPLIED METEOROLOGY AND CLIMATOLOGY																Millan, Luis/J-2759-2015													1558-8424	1558-8432				JAN	2016	55	1					213	225		10.1175/JAMC-D-15-0143.1								WOS:000369399100004						
J	Nurse, LA; Charlery, JL				Nurse, Leonard A.; Charlery, John L.			Projected SST trends across the Caribbean Sea based on PRECIS downscaling of ECHAM4, under the SRES A2 and B2 scenarios	THEORETICAL AND APPLIED CLIMATOLOGY																													0177-798X	1434-4483				JAN	2016	123	1-2					199	215		10.1007/s00704-014-1346-1								WOS:000368715000016						
J	Siemes, K; Hermand, JP; Snellen, M; Simons, DG				Siemes, Kerstin; Hermand, Jean-Pierre; Snellen, Mirjam; Simons, Dick G.			Toward an Efficient and Comprehensive Assessment of Marine Sediments Through Combining Hydrographic Surveying and Geoacoustic Inversion	IEEE JOURNAL OF OCEANIC ENGINEERING																													0364-9059	1558-1691				JAN	2016	41	1					190	203		10.1109/JOE.2015.2410871								WOS:000368394400018						
J	Jiang, LL; Wang, L; Zhang, XY; Chen, YL; Xiong, DQ				Jiang, Lingling; Wang, Lin; Zhang, Xinyu; Chen, Yanlong; Xiong, Deqi			A Semianalytical Model Using MODIS Data to Estimate Cell Density of Red Tide Algae (Aureococcus anophagefferens)	ADVANCES IN METEOROLOGY																													1687-9309	1687-9317					2016									1780986	10.1155/2016/1780986								WOS:000367969700001						
J	Makowski, C; Finkl, CW; Vollmer, HM				Makowski, Christopher; Finkl, Charles W.; Vollmer, Heather M.			Classification of Continental Shelves in Terms of Geospatially Integrated Physiographic Realms and Morphodynamic Zones	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				JAN	2016	32	1					1	34		10.2112/JCOASTRES-D-15A-00003.1								WOS:000368221800001						
J	Lei, GB; Zhang, Y; Pan, DL; Wang, DF; Fu, DY				Lei Guibin; Zhang Ying; Pan Delu; Wang Difeng; Fu Dongyang			Parameter selection and model research on remote sensing evaluation for nearshore water quality	ACTA OCEANOLOGICA SINICA																													0253-505X	1869-1099				JAN	2016	35	1					114	117		10.1007/s13131-016-0802-4								WOS:000367846500014						
J	Fan, YZ; Li, W; Voss, KJ; Gatebe, CK; Stamnes, K				Fan, Yongzhen; Li, Wei; Voss, Kenneth J.; Gatebe, Charles K.; Stamnes, Knut			Neural network method to correct bidirectional effects in water-leaving radiance	APPLIED OPTICS																Gatebe, Charles/G-7094-2011	Gatebe, Charles/0000-0001-9261-2239												1559-128X	2155-3165				JAN 1	2016	55	1					10	21		10.1364/AO.55.000010								WOS:000367091400002	26835615					
J	Bell, PS; Bird, CO; Plater, AJ				Bell, Paul S.; Bird, Cai O.; Plater, Andrew J.			A temporal waterline approach to mapping intertidal areas using X-band marine radar	COASTAL ENGINEERING																Bell, Paul/B-5282-2012	Plater, Andrew/0000-0001-7043-227X												0378-3839	1872-7379				JAN	2016	107						84	101		10.1016/j.coastaleng.2015.09.009								WOS:000366791700007						
J	Sun, SJ; Hu, CM; Tunnel, JW				Sun, Shaojie; Hu, Chuanmin; Tunnel, John W., Jr.			Surface oil footprint and trajectory of the Ixtoc-I oil spill determined from Landsat/MSS and CZCS observations	MARINE POLLUTION BULLETIN																Waxler, Robert/G-4296-2015	Sun, Shaojie/0000-0002-4802-295X												0025-326X	1879-3363				DEC 30	2015	101	2					632	641		10.1016/j.marpolbul.2015.10.036								WOS:000367107600021	26507512					
J	Polonia, ARM; Cleary, DFR; de Voogd, NJ; Renema, W; Hoeksema, BW; Martins, A; Gomes, NCM				Moura Polonia, Ana Rita; Richard Cleary, Daniel Francis; de Voogd, Nicole Joy; Renema, Willem; Hoeksema, Bert W.; Martins, Ana; Marcial Gomes, Newton Carlos			Habitat and water quality variables as predictors of community composition in an Indonesian coral reef: a multi-taxon study in the Spermonde Archipelago	SCIENCE OF THE TOTAL ENVIRONMENT																Hoeksema, Bert/B-2973-2010; CESAM, UA/M-3762-2015; Renema, Willem/E-2851-2016; Gomes, Newton/F-7430-2012; Moura Polonia, Ana Rita/K-7911-2014	Hoeksema, Bert/0000-0001-8259-3783; Renema, Willem/0000-0002-1627-5995; Gomes, Newton/0000-0003-1934-0091; Moura Polonia, Ana Rita/0000-0003-3381-7677; Martins, Ana Maria/0000-0002-4169-8201; Cleary, Daniel/0000-0002-6143-3390												0048-9697	1879-1026				DEC 15	2015	537						139	151		10.1016/j.scitotenv.2015.07.102								WOS:000361191100015	26282748					
J	Fois, F; Hoogeboom, P; Le Chevalier, F; Stoffelen, A; Mouche, A				Fois, Franco; Hoogeboom, Peter; Le Chevalier, Francois; Stoffelen, Ad; Mouche, Alexis			DopSCAT: A mission concept for simultaneous measurements of marine winds and surface currents	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																													2169-9275	2169-9291				DEC	2015	120	12					7857	7879		10.1002/2015JC011011								WOS:000369153200009						
J	Bushinsky, SM; Emerson, S				Bushinsky, Seth M.; Emerson, Steven			Marine biological production from in situ oxygen measurements on a profiling float in the subarctic Pacific Ocean	GLOBAL BIOGEOCHEMICAL CYCLES																Bushinsky, Seth/Q-3379-2017	Bushinsky, Seth/0000-0001-5106-4678												0886-6236	1944-9224				DEC	2015	29	12					2050	2060		10.1002/2015GB005251								WOS:000368908200003						
J	LaRue, MA; Stapleton, S; Porter, C; Atkinson, S; Atwood, T; Dyck, M; Lecomte, N				LaRue, Michelle A.; Stapleton, Seth; Porter, Claire; Atkinson, Stephen; Atwood, Todd; Dyck, Markus; Lecomte, Nicolas			Testing Methods for Using High-Resolution Satellite Imagery to Monitor Polar Bear Abundance and Distribution	WILDLIFE SOCIETY BULLETIN																													1938-5463					DEC	2015	39	4					772	779		10.1002/wsb.596								WOS:000368892400013						
J	Munoz, M; Reul, A; Plaza, F; Gomez-Moreno, ML; Vargas-Yanez, M; Rodriguez, V; Rodriguez, J				Munoz, M.; Reul, A.; Plaza, F.; Gomez-Moreno, M. -L.; Vargas-Yanez, M.; Rodriguez, V.; Rodriguez, J.			Implication of regionalization and connectivity analysis for marine spatial planning and coastal management in the Gulf of Cadiz and Alboran Sea	OCEAN & COASTAL MANAGEMENT																Reul, Andreas/L-7291-2014	Reul, Andreas/0000-0002-1951-8948												0964-5691	1873-524X				DEC	2015	118		A		SI		60	74		10.1016/j.ocecoaman.2015.04.011								WOS:000367775600008						
J	Saul, S; Purkis, S				Saul, Steven; Purkis, Sam			Semi-Automated Object-Based Classification of Coral Reef Habitat using Discrete Choice Models	REMOTE SENSING																													2072-4292					DEC	2015	7	12					15894	15916		10.3390/rs71215810								WOS:000367534000005						
J	Hamylton, SM; Hedley, JD; Beaman, RJ				Hamylton, Sarah M.; Hedley, John D.; Beaman, Robin J.			Derivation of High-Resolution Bathymetry from Multispectral Satellite Imagery: A Comparison of Empirical and Optimisation Methods through Geographical Error Analysis	REMOTE SENSING																													2072-4292					DEC	2015	7	12					16257	16273		10.3390/rs71215829								WOS:000367534000024						
J	Al-Habashneh, AA; Moloney, C; Gill, EW; Huang, WM				Al-Habashneh, Al-Abbass; Moloney, Cecilia; Gill, Eric W.; Huang, Weimin			An Adaptive Method of Wave Spectrum Estimation Using X-Band Nautical Radar	REMOTE SENSING																	Huang, Weimin/0000-0001-9622-5041												2072-4292					DEC	2015	7	12					16537	16554		10.3390/rs71215851								WOS:000367534000038						
J	Maina, JM; Jones, KR; Hicks, CC; McClanahan, TR; Watson, JEM; Tuda, AO; Andrefouet, S				Maina, Joseph M.; Jones, Kendall R.; Hicks, Christina C.; McClanahan, Tim R.; Watson, James E. M.; Tuda, Arthur O.; Andrefouet, Serge			Designing Climate-Resilient Marine Protected Area Networks by Combining Remotely Sensed Coral Reef Habitat with Coastal Multi-Use Maps	REMOTE SENSING																Watson, James/D-8779-2013	Watson, James/0000-0003-4942-1984; Hicks, Christina/0000-0002-7399-4603												2072-4292					DEC	2015	7	12					16571	16587		10.3390/rs71215849								WOS:000367534000040						
J	Figueira, W; Ferrari, R; Weatherby, E; Porter, A; Hawes, S; Byrne, M				Figueira, Will; Ferrari, Renata; Weatherby, Elyse; Porter, Augustine; Hawes, Steven; Byrne, Maria			Accuracy and Precision of Habitat Structural Complexity Metrics Derived from Underwater Photogrammetry	REMOTE SENSING																Ferrari, Renata/E-3109-2016	Ferrari, Renata/0000-0002-5056-1178; Figueira, Will/0000-0001-9472-8710												2072-4292					DEC	2015	7	12					16883	16900		10.3390/rs71215859								WOS:000367534000055						
J	Babin, M; Belanger, S; Ellingsen, I; Forest, A; Le Fouest, V; Lacour, T; Ardyna, M; Slagstad, D				Babin, M.; Belanger, S.; Ellingsen, I.; Forest, A.; Le Fouest, V.; Lacour, T.; Ardyna, M.; Slagstad, D.			Estimation of primary production in the Arctic Ocean using ocean colour remote sensing and coupled physical-biological models: Strengths, limitations and how they compare	PROGRESS IN OCEANOGRAPHY																	Ardyna, Mathieu/0000-0002-4703-6655; le fouest, vincent/0000-0003-4295-9714; Forest, Alexandre/0000-0001-9002-947X												0079-6611					DEC	2015	139				SI		197	220		10.1016/j.pocean.2015.08.008								WOS:000366873500010						
J	Dierssen, H; McManus, GB; Chlus, A; Qiu, DJ; Gao, BC; Lin, SJ				Dierssen, Heidi; McManus, George B.; Chlus, Adam; Qiu, Dajun; Gao, Bo-Cai; Lin, Senjie			Space station image captures a red tide ciliate bloom at high spectral and spatial resolution	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																Qiu, Dajun/D-3045-2017; Guo, chentao/G-7320-2016	Qiu, Dajun/0000-0003-2315-3432; McManus, George/0000-0002-2768-1286												0027-8424					DEC 1	2015	112	48					14783	14787		10.1073/pnas.1512538112								WOS:000365988900033	26627232					
J	Lyzenga, DR; Walker, DT				Lyzenga, David R.; Walker, David T.			A Simple Model for Marine Radar Images of the Ocean Surface	IEEE GEOSCIENCE AND REMOTE SENSING LETTERS																	Lyzenga, David/0000-0001-9864-6253												1545-598X	1558-0571				DEC	2015	12	12					2389	2392		10.1109/LGRS.2015.2478390								WOS:000364993500007						
J	Lu, XX; Liu, XL; Elling, FJ; Yang, H; Xie, SC; Song, JM; Li, XG; Yuan, HM; Li, N; Hinrichs, KU				Lu, Xiaoxia; Liu, Xiao-Lei; Elling, Felix J.; Yang, Huan; Xie, Shucheng; Song, Jinming; Li, Xuegang; Yuan, Huamao; Li, Ning; Hinrichs, Kai-Uwe			Hydroxylated isoprenoid GDGTs in Chinese coastal seas and their potential as a paleotemperature proxy for mid-to-low latitude marginal seas	ORGANIC GEOCHEMISTRY																Hinrichs, Kai-Uwe/C-7675-2009; Elling, Felix/B-2149-2015	Hinrichs, Kai-Uwe/0000-0002-0739-9291; Elling, Felix/0000-0003-0405-4033												0146-6380					DEC	2015	89-90						31	43		10.1016/j.orggeochem.2015.10.004								WOS:000365402600004						
J	Jung, R; Adolph, W; Ehlers, M; Farke, H				Jung, Richard; Adolph, Winny; Ehlers, Manfred; Farke, Hubert			A multi-sensor approach for detecting the different land covers of tidal flats in the German Wadden Sea - A case study at Norderney	REMOTE SENSING OF ENVIRONMENT																													0034-4257	1879-0704				DEC 1	2015	170						188	202		10.1016/j.rse.2015.09.018								WOS:000364726100017						
